dato,defensiv,offensiv
2007-07-10,57.79708480834961,106.4238052368164
2007-07-11,57.7681770324707,107.1783447265625
2007-07-12,57.73206329345703,108.8707504272461
2007-07-13,57.76100158691406,109.19509887695312
2007-07-16,57.81877136230469,109.1810302734375
2007-07-17,57.782623291015625,109.12456512451172
2007-07-18,57.86935806274414,108.92715454101562
2007-07-19,57.862159729003906,109.35025024414062
2007-07-20,57.95608901977539,108.2431411743164
2007-07-23,57.91267776489258,108.57452392578125
2007-07-24,57.97050857543945,106.69181823730469
2007-07-25,58.013916015625,106.9103775024414
2007-07-26,58.151241302490234,104.37882995605469
2007-07-27,58.21622848510742,102.3267822265625
2007-07-30,58.143985748291016,103.92753601074219
2007-07-31,58.237953186035156,102.75694274902344
2007-08-01,58.18138885498047,103.25758361816406
2007-08-02,58.21039581298828,104.08267974853516
2007-08-03,58.35546875,101.4030532836914
2007-08-06,58.28294372558594,103.10244750976562
2007-08-07,58.23217010498047,104.20249938964844
2007-08-08,58.188621520996094,105.65519714355469
2007-08-09,58.35546875,102.52420806884766
2007-08-10,58.33375930786133,102.04472351074219
2007-08-13,58.38450241088867,102.4113998413086
2007-08-14,58.464317321777344,100.84595489501953
2007-08-15,58.54412078857422,99.45674896240234
2007-08-16,58.66019058227539,100.2042465209961
2007-08-17,58.71091842651367,102.04472351074219
2007-08-20,58.783538818359375,101.99530029296875
2007-08-21,58.86330032348633,102.1998519897461
2007-08-22,58.783538818359375,103.41275024414062
2007-08-23,58.7472038269043,103.32107543945312
2007-08-24,58.638423919677734,104.597412109375
2007-08-27,58.71825408935547,103.62429809570312
2007-08-28,58.870540618896484,101.34661865234375
2007-08-29,58.79801559448242,103.33517456054688
2007-08-30,58.8487434387207,103.06014251708984
2007-08-31,58.8487434387207,104.07561492919922
2007-09-04,58.845855712890625,105.12632751464844
2007-09-05,58.99877166748047,104.21662139892578
2007-09-06,58.92594528198242,104.4563980102539
2007-09-07,59.1298713684082,103.00374603271484
2007-09-10,59.15170669555664,102.8062744140625
2007-09-11,59.0643424987793,104.00508880615234
2007-09-12,59.11531448364258,104.27305603027344
2007-09-13,59.02788162231445,105.0064468383789
2007-09-14,59.020652770996094,104.99940490722656
2007-09-17,59.013362884521484,104.43527221679688
2007-09-18,59.093467712402344,107.50978088378906
2007-09-19,59.093467712402344,108.14450073242188
2007-09-20,58.96963882446289,107.38280487060547
2007-09-21,59.04978942871094,107.67259216308594
2007-09-24,59.11531448364258,107.47421264648438
2007-09-25,59.16625213623047,107.26171112060547
2007-09-26,59.1298713684082,107.82849884033203
2007-09-27,59.239078521728516,108.46611785888672
2007-09-28,59.17361831665039,108.10478973388672
2007-10-01,59.18595886230469,109.32343292236328
2007-10-02,59.222530364990234,109.17467498779297
2007-10-03,59.21527099609375,108.95504760742188
2007-10-04,59.24443435668945,109.12507629394531
2007-10-05,59.178627014160156,110.42164611816406
2007-10-08,59.23712158203125,109.83358764648438
2007-10-09,59.105613708496094,110.86801147460938
2007-10-10,59.12021255493164,110.6838150024414
2007-10-11,59.13483810424805,110.15238952636719
2007-10-12,59.06904602050781,110.7617416381836
2007-10-15,59.06904602050781,109.82649993896484
2007-10-16,59.14215850830078,108.95504760742188
2007-10-17,59.28101348876953,109.28802490234375
2007-10-18,59.36138153076172,108.89122009277344
2007-10-19,59.514888763427734,106.04302215576172
2007-10-22,59.46371841430664,106.6594467163086
2007-10-23,59.471038818359375,107.52378845214844
2007-10-24,59.58798599243164,107.32540130615234
2007-10-25,59.55143737792969,107.58051300048828
2007-10-26,59.558719635009766,108.84166717529297
2007-10-29,59.558719635009766,109.20303344726562
2007-10-30,59.55143737792969,108.44490051269531
2007-10-31,59.456424713134766,109.5714340209961
2007-11-01,59.649314880371094,107.00662994384766
2007-11-02,59.722694396972656,107.12712860107422
2007-11-05,59.71536636352539,106.3122787475586
2007-11-06,59.6786994934082,107.74346923828125
2007-11-07,59.84737014770508,104.79603576660156
2007-11-08,59.942771911621094,104.26470184326172
2007-11-09,59.96476364135742,102.83345794677734
2007-11-12,60.10417175292969,101.81324005126953
2007-11-13,59.920780181884766,104.91648864746094
2007-11-14,59.95018005371094,104.6259765625
2007-11-15,60.148197174072266,103.11686706542969
2007-11-16,60.148197174072266,103.29399871826172
2007-11-19,60.34627151489258,101.85570526123047
2007-11-20,60.32425308227539,102.47916412353516
2007-11-21,60.514984130859375,100.38203430175781
2007-11-23,60.448978424072266,102.11788940429688
2007-11-26,60.617698669433594,99.8648452758789
2007-11-27,60.434326171875,101.01260375976562
2007-11-28,60.382930755615234,104.24341583251953
2007-11-29,60.49300765991211,104.27880859375
2007-11-30,60.522342681884766,105.32746124267578
2007-12-03,60.659263610839844,104.63312530517578
2007-12-04,60.651878356933594,103.6978530883789
2007-12-05,60.67402267456055,105.43370056152344
2007-12-06,60.548831939697266,106.94283294677734
2007-12-07,60.48262405395508,106.92159271240234
2007-12-10,60.43840408325195,107.75056457519531
2007-12-11,60.659263610839844,104.79603576660156
2007-12-12,60.50466537475586,105.83049011230469
2007-12-13,60.41637420654297,105.61085510253906
2007-12-14,60.26911544799805,104.27175903320312
2007-12-17,60.44575881958008,102.78388214111328
2007-12-18,60.40896987915039,103.3577651977539
2007-12-19,60.56354522705078,103.3577651977539
2007-12-20,60.60769271850586,104.00959777832031
2007-12-21,60.51202392578125,105.50894927978516
2007-12-24,60.46048355102539,106.29243469238281
2007-12-26,60.401615142822266,106.52043914794922
2007-12-27,60.53382873535156,105.18125915527344
2007-12-28,60.60768508911133,104.91776275634766
2007-12-31,60.7037353515625,104.1413803100586
2008-01-02,60.8144645690918,103.22966003417969
2008-01-03,60.910499572753906,103.1797866821289
2008-01-04,60.99917984008789,100.65126037597656
2008-01-07,60.962181091308594,100.56580352783203
2008-01-08,61.050880432128906,98.94178771972656
2008-01-09,61.021331787109375,99.98170471191406
2008-01-10,61.021331787109375,100.636962890625
2008-01-11,61.191162109375,99.82501220703125
2008-01-14,61.213321685791016,100.62986755371094
2008-01-15,61.2650032043457,98.4147720336914
2008-01-16,61.316734313964844,97.56707000732422
2008-01-17,61.420143127441406,95.03851318359375
2008-01-18,61.471797943115234,94.06270599365234
2008-01-22,61.73027420043945,93.10824584960938
2008-01-23,61.7007942199707,95.34481048583984
2008-01-24,61.50874710083008,96.14971923828125
2008-01-25,61.6712760925293,94.7607192993164
2008-01-28,61.641685485839844,96.32772064208984
2008-01-29,61.604793548583984,96.80498504638672
2008-01-30,61.64907455444336,96.09272003173828
2008-01-31,61.70811080932617,97.84487915039062
2008-02-01,61.77556228637695,99.41899108886719
2008-02-04,61.782955169677734,98.1654281616211
2008-02-05,61.923702239990234,95.5371322631836
2008-02-06,61.945899963378906,94.76782989501953
2008-02-07,61.86442184448242,95.39464569091797
2008-02-08,61.97550582885742,94.78213500976562
2008-02-11,61.99776077270508,95.2664566040039
2008-02-12,62.02000045776367,96.14971923828125
2008-02-13,62.04217529296875,97.13262939453125
2008-02-14,61.99776077270508,96.2778549194336
2008-02-15,61.9310417175293,96.25652313232422
2008-02-19,61.88660430908203,96.52716827392578
2008-02-20,61.81257629394531,96.81208038330078
2008-02-21,61.982879638671875,96.0072021484375
2008-02-22,61.91624450683594,96.598388671875
2008-02-25,61.82002258300781,97.81639099121094
2008-02-26,61.90890121459961,98.55005645751953
2008-02-27,61.982879638671875,98.45035552978516
2008-02-28,62.13103485107422,97.4887466430664
2008-02-29,62.34574508666992,95.31629180908203
2008-03-03,62.34798049926758,95.08838653564453
2008-03-04,62.33320236206055,94.7251205444336
2008-03-05,62.296043395996094,95.32345581054688
2008-03-06,62.481544494628906,93.35044860839844
2008-03-07,62.45185089111328,92.38888549804688
2008-03-10,62.51868438720703,91.1708984375
2008-03-11,62.20700454711914,94.44734191894531
2008-03-12,62.407291412353516,93.56412506103516
2008-03-13,62.377662658691406,93.77067565917969
2008-03-14,62.563194274902344,92.31766510009766
2008-03-17,62.70415496826172,91.38459014892578
2008-03-18,62.481544494628906,95.1810073852539
2008-03-19,62.548336029052734,92.8233642578125
2008-03-20,62.47416687011719,94.54270935058594
2008-03-24,62.21445846557617,96.43241882324219
2008-03-25,62.25896072387695,96.52548217773438
2008-03-26,62.392513275146484,95.34441375732422
2008-03-27,62.45928192138672,95.04377746582031
2008-03-28,62.488956451416016,94.13471984863281
2008-03-31,62.5037727355957,94.46399688720703
2008-04-01,62.2777099609375,97.78533172607422
2008-04-02,62.22575378417969,97.84969329833984
2008-04-03,62.18110275268555,98.09307861328125
2008-04-04,62.29266357421875,97.98573303222656
2008-04-07,62.17372512817383,98.03582763671875
2008-04-08,62.21090316772461,97.93560791015625
2008-04-09,62.329811096191406,97.22696685791016
2008-04-10,62.307559967041016,97.36299133300781
2008-04-11,62.4116096496582,95.47325134277344
2008-04-14,62.37443542480469,95.15113830566406
2008-04-15,62.29266357421875,95.37306213378906
2008-04-16,62.15879821777344,97.95706176757812
2008-04-17,62.047264099121094,98.10026550292969
2008-04-18,62.01012420654297,99.12384796142578
2008-04-21,61.950653076171875,99.17391204833984
2008-04-22,61.97297286987305,98.7373046875
2008-04-23,61.97297286987305,98.57984924316406
2008-04-24,61.80189514160156,99.00930786132812
2008-04-25,61.809349060058594,99.92552947998047
2008-04-28,61.876319885253906,99.9469985961914
2008-04-29,61.86140060424805,99.55331420898438
2008-04-30,61.98037338256836,98.96635437011719
2008-05-01,61.87010192871094,101.01356506347656
2008-05-02,61.7881965637207,101.29271697998047
2008-05-05,61.85520935058594,100.80596160888672
2008-05-06,61.89247512817383,101.67922973632812
2008-05-07,61.96696090698242,99.86824798583984
2008-05-08,62.01912307739258,99.61058044433594
2008-05-09,62.04149627685547,99.42448425292969
2008-05-12,61.92227554321289,100.5411148071289
2008-05-13,61.817996978759766,100.55542755126953
2008-05-14,61.77328872680664,100.76299285888672
2008-05-15,61.825435638427734,102.0228271484375
2008-05-16,61.84032440185547,102.11585235595703
2008-05-19,61.907379150390625,102.3950424194336
2008-05-20,61.99674987792969,101.564697265625
2008-05-21,61.929656982421875,99.84681701660156
2008-05-22,61.758399963378906,99.86111450195312
2008-05-23,61.8775634765625,98.52255249023438
2008-05-27,61.810516357421875,99.25269317626953
2008-05-28,61.6987419128418,99.71078491210938
2008-05-29,61.676429748535156,100.21186828613281
2008-05-30,61.76581954956055,100.46240997314453
2008-06-02,61.8875732421875,99.42448425292969
2008-06-03,61.977203369140625,98.84471130371094
2008-06-04,61.954811096191406,98.79456329345703
2008-06-05,61.872615814208984,100.77015686035156
2008-06-06,61.954811096191406,97.55622100830078
2008-06-09,61.64107131958008,97.79243469238281
2008-06-10,61.49909210205078,97.30572509765625
2008-06-11,61.60373306274414,95.8741226196289
2008-06-12,61.30487823486328,96.23916625976562
2008-06-13,61.37214279174805,97.45602416992188
2008-06-16,61.40938949584961,97.5133056640625
2008-06-17,61.52902603149414,97.04084777832031
2008-06-18,61.58877944946289,96.0960464477539
2008-06-19,61.469242095947266,96.21768188476562
2008-06-20,61.58131790161133,94.65594482421875
2008-06-23,61.51405715942383,94.5624008178711
2008-06-24,61.626155853271484,94.3753662109375
2008-06-25,61.67090606689453,94.82136535644531
2008-06-26,61.85020065307617,92.2459945678711
2008-06-27,61.88013458251953,91.74244689941406
2008-06-30,61.917476654052734,92.06612396240234
2008-07-01,61.90169143676758,92.3539047241211
2008-07-02,61.909236907958984,90.77127075195312
2008-07-03,62.0140495300293,90.86478424072266
2008-07-07,62.05149459838867,89.93681335449219
2008-07-08,62.05900192260742,91.5338134765625
2008-07-09,62.16385269165039,89.77132415771484
2008-07-10,62.08898162841797,90.13821411132812
2008-07-11,61.96168899536133,89.08794403076172
2008-07-14,62.10388946533203,88.2822265625
2008-07-15,62.19384765625,87.03768920898438
2008-07-16,62.13393020629883,89.17424011230469
2008-07-17,62.04404067993164,90.06626892089844
2008-07-18,61.931663513183594,90.62737274169922
2008-07-21,61.96168899536133,90.67774200439453
2008-07-22,61.909236907958984,91.70645904541016
2008-07-23,61.87923049926758,92.20283508300781
2008-07-24,62.05149459838867,90.2892837524414
2008-07-25,61.96912384033203,90.26770782470703
2008-07-28,62.0964241027832,88.94406127929688
2008-07-29,62.04404067993164,90.84321594238281
2008-07-30,62.05900192260742,92.46180725097656
2008-07-31,62.18634033203125,91.23889923095703
2008-08-01,62.198280334472656,90.75688934326172
2008-08-04,62.19084167480469,89.91519165039062
2008-08-05,62.16082763671875,92.33953857421875
2008-08-06,62.168312072753906,92.74958038330078
2008-08-07,62.30350875854492,91.36833953857422
2008-08-08,62.25094223022461,93.06612396240234
2008-08-11,62.168312072753906,94.03005981445312
2008-08-12,62.28097915649414,93.05169677734375
2008-08-13,62.27351760864258,92.49055480957031
2008-08-14,62.29601287841797,93.1883773803711
2008-08-15,62.34107208251953,93.64163970947266
2008-08-18,62.39373016357422,92.36109924316406
2008-08-19,62.43880081176758,91.35395812988281
2008-08-20,62.52144241333008,91.77839660644531
2008-08-21,62.46882629394531,91.93669128417969
2008-08-22,62.35615921020508,93.26748657226562
2008-08-25,62.461307525634766,91.37553405761719
2008-08-26,62.43880081176758,91.6417236328125
2008-08-27,62.47637176513672,92.53373718261719
2008-08-28,62.44631576538086,93.6559829711914
2008-08-29,62.47637176513672,92.64883422851562
2008-09-02,62.555458068847656,92.07333374023438
2008-09-03,62.578102111816406,91.99422454833984
2008-09-04,62.61576461791992,89.224609375
2008-09-05,62.593162536621094,89.50517272949219
2008-09-08,62.563011169433594,91.35395812988281
2008-09-09,62.6610107421875,88.64190673828125
2008-09-10,62.6760368347168,89.00161743164062
2008-09-11,62.653419494628906,90.2892837524414
2008-09-12,62.6610107421875,90.70652770996094
2008-09-15,63.10557556152344,86.3902587890625
2008-09-16,62.992515563964844,87.8362045288086
2008-09-17,63.293907165527344,83.88681030273438
2008-09-18,63.0904541015625,86.3758544921875
2008-09-19,62.7363166809082,89.80618286132812
2008-09-22,62.781497955322266,87.77304077148438
2008-09-23,62.82671356201172,85.77604675292969
2008-09-24,62.962379455566406,86.05097198486328
2008-09-25,62.84932327270508,87.39679718017578
2008-09-26,62.84932327270508,87.44021606445312
2008-09-29,63.21099853515625,80.58824157714844
2008-09-30,62.962379455566406,83.92377471923828
2008-10-01,63.15891647338867,83.97444152832031
2008-10-02,63.295005798339844,80.92828369140625
2008-10-03,63.46888732910156,79.83576202392578
2008-10-06,63.59739303588867,75.76944732666016
2008-10-07,63.612518310546875,72.37602996826172
2008-10-08,63.34035873413086,70.55269622802734
2008-10-09,63.37820053100586,65.6253433227539
2008-10-10,63.47650909423828,64.0335693359375
2008-10-13,63.19675827026367,73.33108520507812
2008-10-14,63.21186828613281,72.24576568603516
2008-10-15,63.42353439331055,65.13336181640625
2008-10-16,63.385772705078125,67.84664916992188
2008-10-17,63.43107604980469,67.44147491455078
2008-10-20,63.385772705078125,71.4933090209961
2008-10-21,63.514278411865234,69.35885620117188
2008-10-22,63.605003356933594,65.58195495605469
2008-10-23,63.56720733642578,66.34169006347656
2008-10-24,63.620086669921875,62.9771842956543
2008-10-27,63.461326599121094,60.741451263427734
2008-10-28,63.536903381347656,67.83940887451172
2008-10-29,63.574729919433594,67.34740447998047
2008-10-30,63.627655029296875,69.67718505859375
2008-10-31,63.65793991088867,70.06070709228516
2008-11-03,63.77708053588867,70.26325988769531
2008-11-04,63.75431823730469,72.65095520019531
2008-11-05,63.86812973022461,69.59762573242188
2008-11-06,63.890907287597656,65.74114227294922
2008-11-07,63.77708053588867,67.91177368164062
2008-11-10,63.974395751953125,67.02178192138672
2008-11-11,64.01993560791016,64.95246124267578
2008-11-12,64.11865234375,62.094459533691406
2008-11-13,63.95921325683594,65.9654312133789
2008-11-14,63.944087982177734,62.673309326171875
2008-11-17,64.05787658691406,61.84125900268555
2008-11-18,64.12620544433594,63.006126403808594
2008-11-19,64.21725463867188,58.9687614440918
2008-11-20,64.33869171142578,54.59133529663086
2008-11-21,64.23248291015625,57.5361213684082
2008-11-24,64.0730972290039,61.52288818359375
2008-11-25,64.12620544433594,61.97871780395508
2008-11-26,64.32353210449219,64.37364196777344
2008-11-28,64.36146545410156,65.18400573730469
2008-12-01,64.46733093261719,59.41014099121094
2008-12-02,64.4597396850586,61.69651794433594
2008-12-03,64.51298522949219,63.1797981262207
2008-12-04,64.52823638916016,61.718231201171875
2008-12-05,64.4521713256836,63.62116622924805
2008-12-08,64.36072540283203,65.8424072265625
2008-12-09,64.5587387084961,64.75711059570312
2008-12-10,64.47502136230469,65.19850158691406
2008-12-11,64.62725067138672,63.62837219238281
2008-12-12,64.65775299072266,64.38809967041016
2008-12-15,64.70341491699219,63.49090576171875
2008-12-16,64.73387908935547,66.47916412353516
2008-12-17,64.5968246459961,65.83516693115234
2008-12-18,64.62725067138672,64.60515594482422
2008-12-19,64.56635284423828,64.32723999023438
2008-12-22,64.44450378417969,63.503013610839844
2008-12-23,64.4597396850586,62.8465576171875
2008-12-24,64.47502136230469,63.21123504638672
2008-12-26,64.55110931396484,63.57597732543945
2008-12-29,64.69328308105469,63.39362335205078
2008-12-30,64.75444793701172,64.89623260498047
2008-12-31,64.7238998413086,65.82255554199219
2009-01-02,64.37980651855469,67.80657196044922
2009-01-05,64.50981903076172,67.72634887695312
2009-01-06,64.54042053222656,68.17859649658203
2009-01-07,64.4945297241211,66.13622283935547
2009-01-08,64.50981903076172,66.40607452392578
2009-01-09,64.55569458007812,64.98371124267578
2009-01-12,64.57099151611328,63.422767639160156
2009-01-13,64.57858276367188,63.53945541381836
2009-01-14,64.65504455566406,61.5408821105957
2009-01-15,64.58628845214844,61.56275177001953
2009-01-16,64.6168441772461,62.0441780090332
2009-01-20,64.64741516113281,58.76913070678711
2009-01-21,64.54803466796875,61.30748748779297
2009-01-22,64.57858276367188,60.35921859741211
2009-01-23,64.56336212158203,60.6218147277832
2009-01-26,64.47923278808594,61.03757095336914
2009-01-27,64.54803466796875,61.657615661621094
2009-01-28,64.52510070800781,63.743717193603516
2009-01-29,64.40274810791016,61.67217254638672
2009-01-30,64.4410171508789,60.41758346557617
2009-02-02,64.50076293945312,60.23524856567383
2009-02-03,64.4317855834961,61.08137512207031
2009-02-04,64.32463073730469,60.78229904174805
2009-02-05,64.33995056152344,61.686767578125
2009-02-06,64.30167388916016,63.44467544555664
2009-02-09,64.27867126464844,63.532196044921875
2009-02-10,64.42414093017578,60.6218147277832
2009-02-11,64.40885925292969,60.979248046875
2009-02-12,64.48540496826172,61.02302551269531
2009-02-13,64.36285400390625,60.366539001464844
2009-02-17,64.53134155273438,57.784385681152344
2009-02-18,64.42414093017578,57.64578628540039
2009-02-19,64.40120697021484,57.02577590942383
2009-02-20,64.45479583740234,56.471431732177734
2009-02-23,64.44718933105469,54.45095443725586
2009-02-24,64.40120697021484,56.51521301269531
2009-02-25,64.27867126464844,56.07025146484375
2009-02-26,64.30929565429688,55.158504486083984
2009-02-27,64.34758758544922,53.925785064697266
2009-03-02,64.49253845214844,51.496822357177734
2009-03-03,64.43889617919922,51.110233306884766
2009-03-04,64.369873046875,52.32105255126953
2009-03-05,64.446533203125,50.18386459350586
2009-03-06,64.40052795410156,50.271400451660156
2009-03-09,64.33915710449219,49.680572509765625
2009-03-10,64.30081176757812,52.641998291015625
2009-03-11,64.33148956298828,52.98481369018555
2009-03-12,64.35446166992188,55.07097625732422
2009-03-13,64.40819549560547,55.5013313293457
2009-03-16,64.32381439208984,55.333534240722656
2009-03-17,64.30850219726562,57.02577590942383
2009-03-18,64.55390167236328,58.302284240722656
2009-03-19,64.47721099853516,57.580142974853516
2009-03-20,64.55390167236328,56.354026794433594
2009-03-23,64.50020599365234,60.40190124511719
2009-03-24,64.4157943725586,59.2117919921875
2009-03-25,64.40052795410156,59.83624267578125
2009-03-26,64.4848403930664,61.055694580078125
2009-03-27,64.51555633544922,59.95378112792969
2009-03-30,64.57689666748047,57.88207244873047
2009-03-31,64.66896057128906,58.4183464050293
2009-04-01,64.654296875,59.54973220825195
2009-04-02,64.54681396484375,61.29079055786133
2009-04-03,64.40082550048828,61.90056228637695
2009-04-06,64.4469223022461,61.41569900512695
2009-04-07,64.47000122070312,59.983158111572266
2009-04-08,64.47000122070312,60.62961196899414
2009-04-09,64.39312744140625,63.03923034667969
2009-04-13,64.51606750488281,63.05392837524414
2009-04-14,64.56982421875,61.966678619384766
2009-04-15,64.60057067871094,62.627830505371094
2009-04-16,64.50837707519531,63.546173095703125
2009-04-17,64.43925476074219,63.97225570678711
2009-04-20,64.50068664550781,61.29079055786133
2009-04-21,64.50837707519531,62.48826217651367
2009-04-22,64.50837707519531,62.10626983642578
2009-04-23,64.46227264404297,62.71602249145508
2009-04-24,64.46227264404297,63.66365432739258
2009-04-27,64.53910064697266,63.0612907409668
2009-04-28,64.4776382446289,62.8629150390625
2009-04-29,64.50837707519531,64.19998931884766
2009-04-30,64.5621109008789,64.22200012207031
2009-05-01,64.51366424560547,64.5672607421875
2009-05-04,64.49823760986328,66.76384735107422
2009-05-05,64.48285675048828,66.5361099243164
2009-05-06,64.52133178710938,67.68950653076172
2009-05-07,64.42899322509766,66.7491683959961
2009-05-08,64.47520446777344,68.3066177368164
2009-05-11,64.58292388916016,67.02831268310547
2009-05-12,64.57522583007812,66.82996368408203
2009-05-13,64.60604095458984,65.14763641357422
2009-05-14,64.6291275024414,65.70601654052734
2009-05-15,64.62142181396484,65.1697006225586
2009-05-18,64.55982208251953,67.0209732055664
2009-05-19,64.59834289550781,66.94017028808594
2009-05-20,64.68299865722656,66.4920425415039
2009-05-21,64.59834289550781,65.53699493408203
2009-05-22,64.61375427246094,65.39743041992188
2009-05-26,64.5290298461914,67.07243347167969
2009-05-27,64.51366424560547,65.87495422363281
2009-05-28,64.5059585571289,66.79324340820312
2009-05-29,64.59834289550781,67.97599792480469
2009-06-01,64.54508209228516,69.62158966064453
2009-06-02,64.52201080322266,69.68038940429688
2009-06-03,64.63763427734375,68.79878997802734
2009-06-04,64.57601165771484,69.4452896118164
2009-06-05,64.15193939208984,69.45997619628906
2009-06-08,63.98235321044922,69.17345428466797
2009-06-09,64.12884521484375,69.52609252929688
2009-06-10,64.12105560302734,69.34980010986328
2009-06-11,64.12884521484375,69.65833282470703
2009-06-12,64.19819641113281,69.84933471679688
2009-06-15,64.2444839477539,68.24784088134766
2009-06-16,64.31381225585938,67.32222747802734
2009-06-17,64.38323211669922,67.25606536865234
2009-06-18,64.2752914428711,67.74828338623047
2009-06-19,64.31381225585938,67.99799346923828
2009-06-22,64.39867401123047,65.95890808105469
2009-06-23,64.39867401123047,66.01063537597656
2009-06-24,64.39092254638672,66.57949829101562
2009-06-25,64.5143051147461,68.02758026123047
2009-06-26,64.54508209228516,67.85022735595703
2009-06-29,64.54508209228516,68.48558044433594
2009-06-30,64.53740692138672,67.93147277832031
2009-07-01,64.60072326660156,68.21224212646484
2009-07-02,64.67018127441406,66.35051727294922
2009-07-06,64.69334411621094,66.34312438964844
2009-07-07,64.68566131591797,65.05760192871094
2009-07-08,64.78601837158203,65.01327514648438
2009-07-09,64.75511932373047,65.1388931274414
2009-07-10,64.81686401367188,64.98373413085938
2009-07-13,64.7782974243164,66.56473541259766
2009-07-14,64.73194885253906,66.9415283203125
2009-07-15,64.5776138305664,68.89928436279297
2009-07-16,64.6779556274414,68.78846740722656
2009-07-17,64.65479278564453,69.54206848144531
2009-07-20,64.64703369140625,70.28086853027344
2009-07-21,64.72425079345703,70.60591125488281
2009-07-22,64.69334411621094,70.59115600585938
2009-07-23,64.5776138305664,72.14998626708984
2009-07-24,64.61618041992188,72.44547271728516
2009-07-27,64.5698471069336,72.65972137451172
2009-07-28,64.53126525878906,72.31988525390625
2009-07-29,64.49263000488281,72.1426010131836
2009-07-30,64.5003890991211,72.89613342285156
2009-07-31,64.60846710205078,72.99960327148438
2009-08-03,64.51719665527344,74.20377349853516
2009-08-04,64.46314239501953,74.3958740234375
2009-08-05,64.4400405883789,74.181640625
2009-08-06,64.4400405883789,73.79747009277344
2009-08-07,64.33172607421875,74.7652359008789
2009-08-10,64.43218231201172,74.6101303100586
2009-08-11,64.50180053710938,73.67926788330078
2009-08-12,64.52496337890625,74.46979522705078
2009-08-13,64.63317108154297,75.03864288330078
2009-08-14,64.67959594726562,74.46236419677734
2009-08-17,64.74913024902344,72.63017272949219
2009-08-18,64.73365783691406,73.2064208984375
2009-08-19,64.76459503173828,73.84920501708984
2009-08-20,64.74913024902344,74.6101303100586
2009-08-21,64.6486587524414,76.07295227050781
2009-08-24,64.72594451904297,76.06552124023438
2009-08-25,64.72594451904297,76.21330261230469
2009-08-26,64.76459503173828,76.22068786621094
2009-08-27,64.75686645507812,76.39060974121094
2009-08-28,64.82643127441406,76.37583923339844
2009-08-31,64.87284088134766,75.69615936279297
2009-09-01,64.92547607421875,74.0265121459961
2009-09-02,64.99514770507812,73.7457504272461
2009-09-03,64.93317413330078,74.35894012451172
2009-09-04,64.90227508544922,75.40062713623047
2009-09-08,64.90997314453125,76.05078887939453
2009-09-09,64.91768646240234,76.63443756103516
2009-09-10,64.95642852783203,77.41751098632812
2009-09-11,64.93317413330078,77.40275573730469
2009-09-14,64.89445495605469,77.77952575683594
2009-09-15,64.92547607421875,78.10460662841797
2009-09-16,64.8403091430664,79.28668975830078
2009-09-17,64.93317413330078,79.16845703125
2009-09-18,64.87132263183594,79.21895599365234
2009-09-21,64.89445495605469,79.01850891113281
2009-09-22,64.87905883789062,79.47872161865234
2009-09-23,64.97960662841797,78.81809997558594
2009-09-24,64.99514770507812,77.94960021972656
2009-09-25,64.97191619873047,77.53389739990234
2009-09-28,64.96417999267578,78.92201232910156
2009-09-29,64.95642852783203,78.68446350097656
2009-09-30,65.0260238647461,78.38011169433594
2009-10-01,65.09113311767578,76.43528747558594
2009-10-02,65.11441802978516,76.0789794921875
2009-10-05,65.11441802978516,77.21469116210938
2009-10-06,65.07566833496094,78.32072448730469
2009-10-07,65.1609115600586,78.53601837158203
2009-10-08,65.09893798828125,79.13728332519531
2009-10-09,65.00592041015625,79.61976623535156
2009-10-12,65.08341979980469,79.93153381347656
2009-10-13,65.12215423583984,79.76823425292969
2009-10-14,65.03695678710938,81.14148712158203
2009-10-15,64.9981689453125,81.43842315673828
2009-10-16,65.03695678710938,80.82974243164062
2009-10-19,65.03695678710938,81.49781036376953
2009-10-20,65.06792449951172,81.06726837158203
2009-10-21,65.03695678710938,80.33981323242188
2009-10-22,65.04471588134766,81.15636444091797
2009-10-23,64.93617248535156,80.22845458984375
2009-10-26,64.86641693115234,79.35995483398438
2009-10-27,64.9981689453125,78.99623107910156
2009-10-28,65.09113311767578,77.50419616699219
2009-10-29,65.03695678710938,79.16696166992188
2009-10-30,65.11441802978516,76.87323760986328
2009-11-02,65.12216186523438,77.43740844726562
2009-11-03,65.11441802978516,77.68236541748047
2009-11-04,65.10660552978516,77.88277435302734
2009-11-05,65.1688003540039,79.3154296875
2009-11-06,65.21540832519531,79.52326202392578
2009-11-09,65.21540832519531,81.33448791503906
2009-11-10,65.19986724853516,81.34929656982422
2009-11-11,65.26982116699219,81.76504516601562
2009-11-12,65.261962890625,80.93364715576172
2009-11-13,65.27754211425781,81.3716049194336
2009-11-16,65.31635284423828,82.5518798828125
2009-11-17,65.33191680908203,82.64834594726562
2009-11-18,65.33191680908203,82.59642028808594
2009-11-19,65.35519409179688,81.52008819580078
2009-11-20,65.37073516845703,81.23057556152344
2009-11-23,65.3629379272461,82.26240539550781
2009-11-24,65.41738891601562,82.38859558105469
2009-11-25,65.44842529296875,82.6780776977539
2009-11-27,65.49508666992188,81.33448791503906
2009-11-30,65.5027847290039,81.60914611816406
2009-12-01,65.51922607421875,82.61865234375
2009-12-02,65.46446228027344,82.58155059814453
2009-12-03,65.42535400390625,81.93574523925781
2009-12-04,65.26109313964844,82.40343475341797
